Customer ID,TotItem,avgSpent,Nsessions,TotSpent,Max,Min,DistinctItem,MaxItem,MinItem,avgItemSession,avgSpentMonth,NSessionsMonth,MeanItemMonth,MaxSessionsMonth
13980.0,284,31.6625,4,126.65,70.03,3.2,42,146,18,71.0,10.554166666666667,0.3333333333333333,23.666666666666668,11
13981.0,145,45.28,1,45.28,45.28,45.28,17,145,145,145.0,3.7733333333333334,0.08333333333333333,12.083333333333334,10
13982.0,1254,45.708333333333336,6,274.25,97.36,17.73,83,460,99,209.0,22.854166666666668,0.5,104.5,9
13983.0,1965,39.30777777777778,9,353.77,78.51,12.85,159,439,67,218.33333333333334,29.480833333333337,0.75,163.75,8
13984.0,484,22.063333333333333,6,132.38,43.92,5.8999999999999995,43,103,54,80.66666666666667,11.031666666666666,0.5,40.333333333333336,11
13985.0,1251,41.92714285714286,7,293.49,59.52,27.8,73,271,108,178.71428571428572,24.4575,0.5833333333333334,104.25,11
13987.0,492,44.165,2,88.33,45.29,43.04,46,330,162,246.0,7.360833333333333,0.16666666666666666,41.0,11
13988.0,336,67.61500000000001,2,135.23,86.43,48.800000000000004,49,168,168,168.0,11.269166666666669,0.16666666666666666,28.0,11
13989.0,582,16.236666666666668,3,48.71,24.25,3.38,29,280,32,194.0,4.059166666666666,0.25,48.5,9
13992.0,90,7.800000000000001,2,15.6,10.450000000000001,5.15,5,50,40,45.0,1.3,0.16666666666666666,7.5,11
13993.0,1000,38.955555555555556,9,350.6,65.75,23.8,63,194,20,111.11111111111111,29.21666666666667,0.75,83.33333333333333,11
13995.0,1282,38.36125,8,306.89,74.8,11.45,98,319,13,160.25,25.574166666666667,0.6666666666666666,106.83333333333333,11
13996.0,432,34.11,2,68.22,40.75,27.470000000000002,26,234,198,216.0,5.685,0.16666666666666666,36.0,11
13997.0,132,56.67,2,113.34,63.29,50.05,30,87,45,66.0,9.445,0.16666666666666666,11.0,8
13998.0,192,24.349999999999998,3,73.05,42.25,4.95,24,128,3,64.0,6.0874999999999995,0.25,16.0,12
13999.0,2218,34.005,16,544.08,56.400000000000006,21.12,114,224,44,138.625,45.34,1.3333333333333333,184.83333333333334,12
14000.0,280,18.66333333333333,3,55.99,37.15,9.3,17,106,70,93.33333333333333,4.665833333333333,0.25,23.333333333333332,10
14001.0,647,24.678571428571427,7,172.75,58.11,3.75,38,211,12,92.42857142857143,14.395833333333334,0.5833333333333334,53.916666666666664,10
14004.0,636,28.125,4,112.5,66.65,2.1,46,350,8,159.0,9.375,0.3333333333333333,53.0,11
14006.0,456,10.9475,4,43.79,23.36,5.8,30,340,38,114.0,3.6491666666666664,0.3333333333333333,38.0,6
14007.0,12,13.34,1,13.34,13.34,13.34,3,12,12,12.0,1.1116666666666666,0.08333333333333333,1.0,7
14008.0,326,68.16,1,68.16,68.16,68.16,32,326,326,326.0,5.68,0.08333333333333333,27.166666666666668,3
14009.0,210,31.7,1,31.7,31.7,31.7,22,210,210,210.0,2.6416666666666666,0.08333333333333333,17.5,3
14010.0,147,33.925,2,67.85,53.0,14.850000000000001,19,128,19,73.5,5.654166666666666,0.16666666666666666,12.25,5
14011.0,380,19.465,2,38.93,20.74,18.19,26,312,68,190.0,3.2441666666666666,0.16666666666666666,31.666666666666668,11
14013.0,304,42.650000000000006,2,85.3,64.15,21.15,25,226,78,152.0,7.108333333333334,0.16666666666666666,25.333333333333332,11
14014.0,350,32.445,2,64.89,37.55,27.34,26,303,47,175.0,5.4075,0.16666666666666666,29.166666666666668,12
14016.0,2922,86.96625,8,695.73,118.81,67.1,237,514,236,365.25,57.9775,0.6666666666666666,243.5,12
14017.0,72,52.4,1,52.4,52.4,52.4,13,72,72,72.0,4.366666666666666,0.08333333333333333,6.0,5
14018.0,164,33.75,1,33.75,33.75,33.75,12,164,164,164.0,2.8125,0.08333333333333333,13.666666666666666,4
14020.0,197,44.265,2,88.53,46.59,41.94,24,104,93,98.5,7.3775,0.16666666666666666,16.416666666666668,8
14021.0,509,38.480000000000004,4,153.92000000000002,70.57000000000001,5.9,56,264,30,127.25,12.826666666666668,0.3333333333333333,42.416666666666664,11
14022.0,192,39.02,1,39.02,39.02,39.02,18,192,192,192.0,3.251666666666667,0.08333333333333333,16.0,10
14024.0,80,62.54,1,62.54,62.54,62.54,14,80,80,80.0,5.211666666666667,0.08333333333333333,6.666666666666667,11
14025.0,1017,23.611250000000002,8,188.89000000000001,76.07000000000001,6.25,45,352,13,127.125,15.740833333333335,0.6666666666666666,84.75,12
14026.0,427,59.84,2,119.68,65.64,54.04,43,245,182,213.5,9.973333333333334,0.16666666666666666,35.583333333333336,8
14030.0,2227,114.8275,12,1377.93,269.64,5.95,386,437,1,185.58333333333334,114.8275,1.0,185.58333333333334,11
14031.0,3149,65.805,22,1447.71,165.02,1.25,141,380,10,143.13636363636363,120.6425,1.8333333333333333,262.4166666666667,12
14032.0,935,30.46,5,152.3,42.77,24.650000000000002,46,232,126,187.0,12.691666666666668,0.4166666666666667,77.91666666666667,12
14035.0,468,41.7675,4,167.07,68.91,26.92,38,184,70,117.0,13.9225,0.3333333333333333,39.0,10
14037.0,250,39.927499999999995,4,159.71,91.0,6.1899999999999995,60,97,34,62.5,13.309166666666664,0.3333333333333333,20.833333333333332,10
14038.0,633,79.605,2,159.21,95.25,63.96,50,361,272,316.5,13.2675,0.16666666666666666,52.75,7
14039.0,28,16.19,1,16.19,16.19,16.19,3,28,28,28.0,1.3491666666666668,0.08333333333333333,2.3333333333333335,5
14040.0,2476,75.29714285714286,21,1581.24,249.79,6.75,228,320,1,117.9047619047619,131.77,1.75,206.33333333333334,11
14043.0,68,55.77,1,55.77,55.77,55.77,21,68,68,68.0,4.6475,0.08333333333333333,5.666666666666667,5
14044.0,1118,236.015,6,1416.09,290.88,200.77,432,334,77,186.33333333333334,118.0075,0.5,93.16666666666667,10
14045.0,2,0.0,1,0.0,0.0,0.0,1,2,2,2.0,0.0,0.08333333333333333,0.16666666666666666,6
14047.0,977,35.048,10,350.48,65.61,0.84,75,219,6,97.7,29.206666666666667,0.8333333333333334,81.41666666666667,8
14048.0,142,138.19,1,138.19,138.19,138.19,53,142,142,142.0,11.515833333333333,0.08333333333333333,11.833333333333334,11
14049.0,3362,128.94111111111113,9,1160.47,243.44,2.92,326,868,12,373.55555555555554,96.70583333333333,0.75,280.1666666666667,11
14051.0,1450,26.802666666666667,15,402.04,43.85,6.75,46,166,20,96.66666666666667,33.50333333333334,1.25,120.83333333333333,12
14052.0,79,143.4,1,143.4,143.4,143.4,59,79,79,79.0,11.950000000000001,0.08333333333333333,6.583333333333333,11
14053.0,45,2.275,2,4.55,2.9,1.65,2,25,20,22.5,0.37916666666666665,0.16666666666666666,3.75,10
14055.0,85,38.5,1,38.5,38.5,38.5,10,85,85,85.0,3.2083333333333335,0.08333333333333333,7.083333333333333,11
14057.0,1609,49.31833333333333,6,295.91,107.25,2.0,114,544,48,268.1666666666667,24.659166666666664,0.5,134.08333333333334,12
14058.0,207,32.515,2,65.03,48.74,16.29,21,123,84,103.5,5.4191666666666665,0.16666666666666666,17.25,6
14060.0,607,7.544,10,75.44,13.9,1.25,21,132,6,60.7,6.286666666666666,0.8333333333333334,50.583333333333336,12
14062.0,1834,45.052727272727275,11,495.58,99.84,5.050000000000001,102,396,12,166.72727272727272,41.29833333333333,0.9166666666666666,152.83333333333334,12
14063.0,42,5.0,1,5.0,5.0,5.0,2,42,42,42.0,0.4166666666666667,0.08333333333333333,3.5,1
14064.0,1142,20.750999999999998,10,207.51,44.39,1.45,84,278,11,114.2,17.2925,0.8333333333333334,95.16666666666667,9
14065.0,454,41.64333333333334,3,124.93,55.65,30.6,34,208,41,151.33333333333334,10.410833333333334,0.25,37.833333333333336,11
14068.0,390,101.72000000000001,3,305.16,128.02,81.86,65,183,47,130.0,25.430000000000003,0.25,32.5,4
14069.0,54,67.76,2,135.52,75.14,60.38,34,32,22,27.0,11.293333333333335,0.16666666666666666,4.5,7
14070.0,78,121.4,1,121.4,121.4,121.4,35,78,78,78.0,10.116666666666667,0.08333333333333333,6.5,1
14072.0,53,73.9,1,73.9,73.9,73.9,14,53,53,53.0,6.158333333333334,0.08333333333333333,4.416666666666667,11
14074.0,16,1.25,1,1.25,1.25,1.25,1,16,16,16.0,0.10416666666666667,0.08333333333333333,1.3333333333333333,3
14075.0,486,21.479999999999997,2,42.96,22.63,20.33,30,327,159,243.0,3.5799999999999996,0.16666666666666666,40.5,8
14077.0,72,33.59,1,33.59,33.59,33.59,13,72,72,72.0,2.799166666666667,0.08333333333333333,6.0,9
14078.0,265,58.197500000000005,4,232.79,137.47,18.84,76,184,18,66.25,19.39916666666667,0.3333333333333333,22.083333333333332,8
14080.0,79,38.745000000000005,2,77.49,71.29,6.2,23,72,7,39.5,6.4575,0.16666666666666666,6.583333333333333,10
14081.0,2290,171.435,8,1371.48,268.6,14.850000000000001,367,729,5,286.25,114.29,0.6666666666666666,190.83333333333334,12
14082.0,174,73.66499999999999,2,147.33,74.39,72.94,47,100,74,87.0,12.277499999999998,0.16666666666666666,14.5,12
14083.0,214,82.14,3,246.42000000000002,149.66,29.04,84,149,15,71.33333333333333,20.535,0.25,17.833333333333332,12
14084.0,40,4.55,1,4.55,4.55,4.55,3,40,40,40.0,0.37916666666666665,0.08333333333333333,3.3333333333333335,7
14085.0,2444,84.36999999999999,13,1096.81,143.24,29.52,259,459,83,188.0,91.40083333333332,1.0833333333333333,203.66666666666666,12
14087.0,223,133.03,1,133.03,133.03,133.03,66,223,223,223.0,11.085833333333333,0.08333333333333333,18.583333333333332,10
14088.0,569,87.885,2,175.77,162.27,13.5,35,517,52,284.5,14.6475,0.16666666666666666,47.416666666666664,10
14092.0,1547,46.02,11,506.22,68.95,22.85,102,188,72,140.63636363636363,42.185,0.9166666666666666,128.91666666666666,12
14094.0,114,92.29,1,92.29,92.29,92.29,38,114,114,114.0,7.690833333333334,0.08333333333333333,9.5,9
14097.0,348,29.65,2,59.3,50.339999999999996,8.959999999999999,37,176,172,174.0,4.941666666666666,0.16666666666666666,29.0,8
14099.0,1501,68.17222222222223,9,613.55,89.49000000000001,47.62,162,267,71,166.77777777777777,51.12916666666667,0.75,125.08333333333333,12
14101.0,280,7.7575,4,31.03,10.06,1.69,9,92,24,70.0,2.5858333333333334,0.3333333333333333,23.333333333333332,8
14103.0,5,0.0,1,0.0,0.0,0.0,1,5,5,5.0,0.0,0.08333333333333333,0.4166666666666667,12
14104.0,335,65.77,3,197.31,98.7,45.86,93,136,95,111.66666666666667,16.4425,0.25,27.916666666666668,11
14105.0,1920,139.96,3,419.88,227.31,50.4,146,1246,118,640.0,34.99,0.25,160.0,10
14107.0,1202,66.7925,4,267.17,103.67,36.96,56,351,232,300.5,22.264166666666668,0.3333333333333333,100.16666666666667,10
14110.0,1902,31.37842105263158,19,596.19,123.74000000000001,6.35,111,297,10,100.10526315789474,49.682500000000005,1.5833333333333333,158.5,10
14112.0,1478,55.428333333333335,6,332.57,128.10999999999999,3.75,115,599,2,246.33333333333334,27.714166666666667,0.5,123.16666666666667,9
14113.0,769,16.212857142857143,7,113.49000000000001,40.46,0.29,35,335,4,109.85714285714286,9.457500000000001,0.5833333333333334,64.08333333333333,12
14114.0,499,21.024,5,105.12,34.85,11.65,50,181,61,99.8,8.76,0.4166666666666667,41.583333333333336,12
14115.0,265,15.14,2,30.28,26.03,4.25,16,261,4,132.5,2.5233333333333334,0.16666666666666666,22.083333333333332,11
14118.0,77,39.95,1,39.95,39.95,39.95,11,77,77,77.0,3.329166666666667,0.08333333333333333,6.416666666666667,7
14119.0,54,13.469999999999999,1,13.469999999999999,13.469999999999999,13.469999999999999,6,54,54,54.0,1.1224999999999998,0.08333333333333333,4.5,11
14122.0,55,29.95,1,29.95,29.95,29.95,8,55,55,55.0,2.495833333333333,0.08333333333333333,4.583333333333333,10
14126.0,341,49.67,1,49.67,49.67,49.67,26,341,341,341.0,4.139166666666667,0.08333333333333333,28.416666666666668,9
14127.0,503,78.42,3,235.26,109.52,50.57,61,214,135,167.66666666666666,19.605,0.25,41.916666666666664,11
14128.0,250,33.85,1,33.85,33.85,33.85,19,250,250,250.0,2.8208333333333333,0.08333333333333333,20.833333333333332,6
14129.0,618,29.935,4,119.74,43.0,21.1,19,198,120,154.5,9.978333333333333,0.3333333333333333,51.5,10
14130.0,449,82.28,2,164.56,114.6,49.96,70,297,152,224.5,13.713333333333333,0.16666666666666666,37.416666666666664,11
14131.0,105,100.27,1,100.27,100.27,100.27,45,105,105,105.0,8.355833333333333,0.08333333333333333,8.75,1
14134.0,1861,21.5575,12,258.69,63.87,1.45,80,624,15,155.08333333333334,21.5575,1.0,155.08333333333334,11
14135.0,926,16.536,10,165.36,59.25,0.85,53,201,12,92.6,13.780000000000001,0.8333333333333334,77.16666666666667,12
14136.0,719,40.712500000000006,4,162.85,52.82,30.82,66,201,133,179.75,13.570833333333335,0.3333333333333333,59.916666666666664,5
14137.0,108,5.85,1,5.85,5.85,5.85,5,108,108,108.0,0.4875,0.08333333333333333,9.0,1
14139.0,493,20.25,3,60.75,40.71,6.32,25,241,120,164.33333333333334,5.0625,0.25,41.083333333333336,6
14142.0,419,41.865,2,83.73,53.7,30.03,37,245,174,209.5,6.9775,0.16666666666666666,34.916666666666664,3
14144.0,12,2.55,1,2.55,2.55,2.55,1,12,12,12.0,0.2125,0.08333333333333333,1.0,10
14146.0,2831,77.035,8,616.28,185.72,9.8,200,918,31,353.875,51.35666666666666,0.6666666666666666,235.91666666666666,12
14147.0,215,9.034,5,45.17,14.25,4.5,13,71,24,43.0,3.7641666666666667,0.4166666666666667,17.916666666666668,11
14148.0,197,18.22,1,18.22,18.22,18.22,13,197,197,197.0,1.5183333333333333,0.08333333333333333,16.416666666666668,10
14150.0,192,14.89,1,14.89,14.89,14.89,10,192,192,192.0,1.2408333333333335,0.08333333333333333,16.0,12
14151.0,227,43.52,1,43.52,43.52,43.52,20,227,227,227.0,3.626666666666667,0.08333333333333333,18.916666666666668,4
14152.0,941,27.664000000000005,5,138.32,43.6,4.65,72,246,4,188.2,11.526666666666666,0.4166666666666667,78.41666666666667,11
14153.0,312,15.43,1,15.43,15.43,15.43,17,312,312,312.0,1.2858333333333334,0.08333333333333333,26.0,8
14154.0,2413,90.08200000000001,5,450.41,155.19,36.9,186,891,70,482.6,37.534166666666664,0.4166666666666667,201.08333333333334,12
14156.0,16686,76.19440677966102,59,4495.47,413.71,0.85,865,1822,4,282.8135593220339,374.6225,4.916666666666667,1390.5,12
14157.0,247,31.933333333333334,3,95.8,46.9,21.95,31,104,57,82.33333333333333,7.983333333333333,0.25,20.583333333333332,11
14159.0,1735,112.57777777777778,9,1013.2,202.21,5.069999999999999,336,321,49,192.77777777777777,84.43333333333334,0.75,144.58333333333334,12
14160.0,829,25.24,6,151.44,75.24000000000001,1.7,45,462,24,138.16666666666666,12.62,0.5,69.08333333333333,10
14161.0,718,86.9825,4,347.93,164.7,23.55,112,336,43,179.5,28.99416666666667,0.3333333333333333,59.833333333333336,9
14163.0,57,11.14,1,11.14,11.14,11.14,6,57,57,57.0,0.9283333333333333,0.08333333333333333,4.75,3
14166.0,79,69.325,2,138.65,76.45,62.2,36,40,39,39.5,11.554166666666667,0.16666666666666666,6.583333333333333,7
14167.0,186,50.75,4,203.0,80.55,38.05,29,60,38,46.5,16.916666666666668,0.3333333333333333,15.5,7
14168.0,143,17.7,2,35.4,29.5,5.9,10,93,50,71.5,2.9499999999999997,0.16666666666666666,11.916666666666666,10
14169.0,189,58.400000000000006,2,116.8,101.9,14.9,43,157,32,94.5,9.733333333333334,0.16666666666666666,15.75,9
14170.0,263,96.64999999999999,3,289.95,161.46,17.6,117,136,11,87.66666666666667,24.162499999999998,0.25,21.916666666666668,11
14172.0,62,35.78,3,107.34,58.64,5.95,27,40,2,20.666666666666668,8.945,0.25,5.166666666666667,11
14173.0,4,14.98,1,14.98,14.98,14.98,2,4,4,4.0,1.2483333333333333,0.08333333333333333,0.3333333333333333,8
14175.0,1309,94.16999999999999,5,470.85,136.2,47.14,102,430,155,261.8,39.237500000000004,0.4166666666666667,109.08333333333333,10
14176.0,115,23.07,2,46.14,23.8,22.34,13,59,56,57.5,3.845,0.16666666666666666,9.583333333333334,11
14177.0,579,47.65714285714286,7,333.6,90.35,8.8,94,297,12,82.71428571428571,27.8,0.5833333333333334,48.25,11
14180.0,192,21.965833333333332,12,263.59000000000003,69.35,3.75,35,50,3,16.0,21.965833333333332,1.0,16.0,12
14181.0,119,64.2,2,128.4,112.75,15.65,47,84,35,59.5,10.700000000000001,0.16666666666666666,9.916666666666666,10
14182.0,157,51.0225,4,204.09,87.75,29.25,39,62,21,39.25,17.0075,0.3333333333333333,13.083333333333334,9
14183.0,57,80.935,2,161.87,86.59,75.28,25,32,25,28.5,13.489166666666668,0.16666666666666666,4.75,10
14186.0,1178,30.286,5,151.43,52.22,19.009999999999998,71,336,162,235.6,12.619166666666667,0.4166666666666667,98.16666666666667,8
14187.0,49,25.65,1,25.65,25.65,25.65,7,49,49,49.0,2.1374999999999997,0.08333333333333333,4.083333333333333,8
14189.0,454,46.96,2,93.92,84.72,9.2,39,394,60,227.0,7.826666666666667,0.16666666666666666,37.833333333333336,11
14191.0,60,9.75,1,9.75,9.75,9.75,5,60,60,60.0,0.8125,0.08333333333333333,5.0,10
14192.0,218,23.44,1,23.44,23.44,23.44,14,218,218,218.0,1.9533333333333334,0.08333333333333333,18.166666666666668,11
14193.0,208,56.55,1,56.55,56.55,56.55,22,208,208,208.0,4.7124999999999995,0.08333333333333333,17.333333333333332,8
14194.0,3377,63.29642857142858,14,886.15,120.77000000000001,2.1,219,477,4,241.21428571428572,73.84583333333333,1.1666666666666667,281.4166666666667,12
14197.0,136,45.35,1,45.35,45.35,45.35,16,136,136,136.0,3.779166666666667,0.08333333333333333,11.333333333333334,10
14198.0,275,40.684000000000005,5,203.42000000000002,54.300000000000004,18.12,27,84,22,55.0,16.951666666666668,0.4166666666666667,22.916666666666668,8
14199.0,196,20.325,2,40.65,23.45,17.2,13,163,33,98.0,3.3874999999999997,0.16666666666666666,16.333333333333332,12
14200.0,134,56.300000000000004,1,56.300000000000004,56.300000000000004,56.300000000000004,18,134,134,134.0,4.691666666666667,0.08333333333333333,11.166666666666666,1
14201.0,245,8.9125,4,35.65,20.95,4.15,16,104,24,61.25,2.970833333333333,0.3333333333333333,20.416666666666668,12
14202.0,141,24.560000000000002,3,73.68,28.3,19.18,17,68,30,47.0,6.140000000000001,0.25,11.75,11
14203.0,60,28.55,1,28.55,28.55,28.55,10,60,60,60.0,2.379166666666667,0.08333333333333333,5.0,7
14204.0,260,136.505,2,273.01,175.15,97.86,111,188,72,130.0,22.750833333333333,0.16666666666666666,21.666666666666668,10
14205.0,997,34.56285714285715,7,241.94,75.7,7.8,56,219,48,142.42857142857142,20.16166666666667,0.5833333333333334,83.08333333333333,10
14206.0,566,41.230000000000004,2,82.46000000000001,41.91,40.550000000000004,37,442,124,283.0,6.871666666666667,0.16666666666666666,47.166666666666664,11
14207.0,36,8.9,1,8.9,8.9,8.9,2,36,36,36.0,0.7416666666666667,0.08333333333333333,3.0,1
14208.0,220,37.6,1,37.6,37.6,37.6,19,220,220,220.0,3.1333333333333333,0.08333333333333333,18.333333333333332,6
14209.0,929,39.42444444444445,9,354.82,75.6,25.75,75,192,36,103.22222222222223,29.56833333333333,0.75,77.41666666666667,11
14210.0,1638,51.11818181818182,11,562.3000000000001,106.47,2.1,116,260,12,148.9090909090909,46.85833333333333,0.9166666666666666,136.5,9
14211.0,1068,29.692857142857143,7,207.85,54.13,4.15,79,220,60,152.57142857142858,17.320833333333333,0.5833333333333334,89.0,10
14212.0,32,8.5,1,8.5,8.5,8.5,2,32,32,32.0,0.7083333333333334,0.08333333333333333,2.6666666666666665,9
14215.0,615,35.53,3,106.59,78.03,12.7,54,345,104,205.0,8.8825,0.25,51.25,8
14216.0,111,54.72,1,54.72,54.72,54.72,15,111,111,111.0,4.56,0.08333333333333333,9.25,10
14217.0,527,23.717142857142854,7,166.02,79.33,4.22,51,167,11,75.28571428571429,13.834999999999999,0.5833333333333334,43.916666666666664,11
14219.0,276,32.510000000000005,2,65.02,43.17,21.85,27,233,43,138.0,5.418333333333334,0.16666666666666666,23.0,10
14220.0,222,28.083333333333332,3,84.25,37.9,20.900000000000002,20,86,62,74.0,7.020833333333333,0.25,18.5,12
14221.0,1497,54.215,8,433.72,77.8,2.95,62,292,8,187.125,36.14333333333333,0.6666666666666666,124.75,9
14224.0,266,48.726,5,243.63,113.27,9.9,88,149,3,53.2,20.3025,0.4166666666666667,22.166666666666668,12
14225.0,801,46.425,4,185.70000000000002,89.43,25.98,60,257,129,200.25,15.475000000000001,0.3333333333333333,66.75,12
14226.0,328,58.05,1,58.05,58.05,58.05,28,328,328,328.0,4.8374999999999995,0.08333333333333333,27.333333333333332,9
14227.0,1814,88.162,5,440.81,207.31,15.02,151,964,110,362.8,36.73416666666667,0.4166666666666667,151.16666666666666,10
14228.0,256,40.69,3,122.07000000000001,64.89,10.05,35,148,26,85.33333333333333,10.172500000000001,0.25,21.333333333333332,11
14229.0,257,21.5825,4,86.33,35.08,5.95,19,113,3,64.25,7.194166666666667,0.3333333333333333,21.416666666666668,9
14230.0,212,29.293333333333333,3,87.88,48.18,2.55,20,116,6,70.66666666666667,7.323333333333333,0.25,17.666666666666668,9
14231.0,201,38.93,1,38.93,38.93,38.93,19,201,201,201.0,3.2441666666666666,0.08333333333333333,16.75,9
14233.0,417,35.11666666666667,3,105.35,61.85,11.4,27,240,34,139.0,8.779166666666667,0.25,34.75,8
14235.0,723,26.31,4,105.24,42.12,3.75,51,298,4,180.75,8.77,0.3333333333333333,60.25,7
14236.0,418,19.0525,4,76.21000000000001,30.07,11.7,27,249,6,104.5,6.350833333333333,0.3333333333333333,34.833333333333336,8
14237.0,175,23.1,2,46.2,30.25,15.950000000000001,19,144,31,87.5,3.85,0.16666666666666666,14.583333333333334,4
14238.0,28,8.05,1,8.05,8.05,8.05,2,28,28,28.0,0.6708333333333334,0.08333333333333333,2.3333333333333335,2
14239.0,609,37.7175,8,301.74,73.94,7.4399999999999995,37,159,48,76.125,25.145,0.6666666666666666,50.75,12
14240.0,236,30.85,1,30.85,30.85,30.85,18,236,236,236.0,2.5708333333333333,0.08333333333333333,19.666666666666668,12
14243.0,2210,68.99555555555555,9,620.96,246.15,31.700000000000003,159,1014,52,245.55555555555554,51.74666666666667,0.75,184.16666666666666,12
14244.0,238,19.54,1,19.54,19.54,19.54,14,238,238,238.0,1.6283333333333332,0.08333333333333333,19.833333333333332,2
14247.0,246,57.849999999999994,4,231.4,76.22,43.87,59,95,17,61.5,19.28333333333333,0.3333333333333333,20.5,10
14248.0,346,40.27,2,80.54,48.67,31.87,27,178,168,173.0,6.711666666666667,0.16666666666666666,28.833333333333332,12
14249.0,1986,56.24425,12,674.931,217.68,1.55,157,492,6,165.5,56.24425,1.0,165.5,10
14252.0,109,16.33,1,16.33,16.33,16.33,9,109,109,109.0,1.3608333333333331,0.08333333333333333,9.083333333333334,11
14253.0,85,24.025,2,48.050000000000004,30.35,17.7,9,44,41,42.5,4.004166666666666,0.16666666666666666,7.083333333333333,3
14254.0,263,56.99,1,56.99,56.99,56.99,23,263,263,263.0,4.7491666666666665,0.08333333333333333,21.916666666666668,3
14256.0,1014,74.51,4,298.04,155.3,6.45,74,446,6,253.5,24.83666666666667,0.3333333333333333,84.5,10
14257.0,1494,64.47500000000001,4,257.9,93.83,15.100000000000001,95,730,126,373.5,21.49166666666667,0.3333333333333333,124.5,11
14258.0,1448,27.079285714285714,14,379.11,60.99,2.75,40,260,24,103.42857142857143,31.5925,1.1666666666666667,120.66666666666667,9
14260.0,492,38.75,3,116.25,82.8,3.75,46,369,4,164.0,9.6875,0.25,41.0,9
14263.0,171,37.74,1,37.74,37.74,37.74,16,171,171,171.0,3.145,0.08333333333333333,14.25,12
14264.0,409,53.82,4,215.28,72.55,34.33,42,218,36,102.25,17.94,0.3333333333333333,34.083333333333336,12
14265.0,305,66.00999999999999,2,132.02,108.52,23.5,40,228,77,152.5,11.001666666666665,0.16666666666666666,25.416666666666668,6
14266.0,24,1.69,1,1.69,1.69,1.69,1,24,24,24.0,0.14083333333333334,0.08333333333333333,2.0,7
14268.0,147,65.25,1,65.25,65.25,65.25,19,147,147,147.0,5.4375,0.08333333333333333,12.25,8
14269.0,111,21.27,1,21.27,21.27,21.27,10,111,111,111.0,1.7725,0.08333333333333333,9.25,9
14271.0,60,67.03,1,67.03,67.03,67.03,28,60,60,60.0,5.585833333333333,0.08333333333333333,5.0,10
14272.0,281,31.305,2,62.61,37.69,24.92,27,185,96,140.5,5.2175,0.16666666666666666,23.416666666666668,6
14274.0,178,25.0,1,25.0,25.0,25.0,15,178,178,178.0,2.0833333333333335,0.08333333333333333,14.833333333333334,1
14275.0,162,3.8979999999999997,5,19.490000000000002,8.0,1.1,10,48,2,32.4,1.6241666666666668,0.4166666666666667,13.5,11
14276.0,662,28.18,4,112.72,44.32,1.25,38,235,12,165.5,9.393333333333333,0.3333333333333333,55.166666666666664,12
14277.0,359,65.11666666666666,3,195.35,109.13,40.15,91,148,94,119.66666666666667,16.279166666666665,0.25,29.916666666666668,10
14278.0,127,21.220000000000002,1,21.220000000000002,21.220000000000002,21.220000000000002,12,127,127,127.0,1.7683333333333335,0.08333333333333333,10.583333333333334,10
14279.0,46,6.795,2,13.59,10.2,3.39,3,24,22,23.0,1.1325,0.16666666666666666,3.8333333333333335,7
14281.0,31,17.6,1,17.6,17.6,17.6,4,31,31,31.0,1.4666666666666668,0.08333333333333333,2.5833333333333335,10
14282.0,814,12.126,10,121.26,31.4,0.85,50,133,20,81.4,10.105,0.8333333333333334,67.83333333333333,11
14283.0,452,17.3875,4,69.55,28.65,5.6499999999999995,35,174,36,113.0,5.795833333333333,0.3333333333333333,37.666666666666664,8
14284.0,340,84.08,1,84.08,84.08,84.08,32,340,340,340.0,7.006666666666667,0.08333333333333333,28.333333333333332,2
14285.0,265,28.526666666666667,3,85.58,55.98,13.450000000000001,24,162,37,88.33333333333333,7.131666666666667,0.25,22.083333333333332,7
14286.0,1990,57.26,3,171.78,91.85,25.27,118,1220,290,663.3333333333334,14.315,0.25,165.83333333333334,10
14290.0,441,48.576666666666675,3,145.73000000000002,75.19,22.05,37,219,108,147.0,12.144166666666669,0.25,36.75,12
14291.0,2346,38.838,10,388.38,110.3,1.65,132,611,6,234.6,32.365,0.8333333333333334,195.5,11
14292.0,1000,22.061666666666667,6,132.37,44.769999999999996,2.55,50,310,6,166.66666666666666,11.030833333333334,0.5,83.33333333333333,10
14293.0,552,36.095,4,144.38,58.1,22.95,49,192,24,138.0,12.031666666666666,0.3333333333333333,46.0,11
14294.0,188,68.47,1,68.47,68.47,68.47,22,188,188,188.0,5.7058333333333335,0.08333333333333333,15.666666666666666,10
14295.0,509,57.07,2,114.14,77.95,36.19,39,285,224,254.5,9.511666666666667,0.16666666666666666,42.416666666666664,9
14296.0,309,30.244999999999997,2,60.49,40.12,20.37,24,192,117,154.5,5.040833333333333,0.16666666666666666,25.75,10
14298.0,14348,46.854000000000006,35,1639.89,307.13,0.72,605,2589,16,409.9428571428571,136.6575,2.9166666666666665,1195.6666666666667,12
14299.0,1589,13.754375,16,220.07,47.86,0.84,65,235,28,99.3125,18.339166666666667,1.3333333333333333,132.41666666666666,11
14301.0,267,26.983333333333334,3,80.95,36.27,14.74,22,123,68,89.0,6.745833333333334,0.25,22.25,11
14302.0,222,33.275,2,66.55,54.55,12.0,24,147,75,111.0,5.545833333333333,0.16666666666666666,18.5,5
